Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-13 04:00:00-05:00,219.02,219.05,217.9,218.97,0,0.0,0.0
2025-01-13 04:01:00-05:00,218.97,218.97,218.5,218.5,0,0.0,0.0
2025-01-13 04:02:00-05:00,218.56,218.97,218.56,218.88,0,0.0,0.0
2025-01-13 04:03:00-05:00,218.8,218.8,218.5,218.5,0,0.0,0.0
2025-01-13 04:04:00-05:00,218.7,218.7,218.65,218.65,0,0.0,0.0
2025-01-13 04:05:00-05:00,218.65,218.65,218.65,218.65,0,0.0,0.0
2025-01-13 04:09:00-05:00,218.65,218.65,218.65,218.65,0,0.0,0.0
2025-01-13 04:11:00-05:00,218.55,218.55,218.55,218.55,0,0.0,0.0
2025-01-13 04:12:00-05:00,218.55,218.55,218.02,218.55,0,0.0,0.0
2025-01-13 04:13:00-05:00,218.03,218.55,218.03,218.55,0,0.0,0.0
2025-01-13 04:14:00-05:00,218.55,218.55,218.55,218.55,0,0.0,0.0
2025-01-13 04:18:00-05:00,218.55,218.55,218.55,218.55,0,0.0,0.0
2025-01-13 04:20:00-05:00,217.89,217.89,217.89,217.89,0,0.0,0.0
2025-01-13 04:21:00-05:00,218.2,218.2,218.2,218.2,0,0.0,0.0
2025-01-13 04:22:00-05:00,218.2,218.2,218.07,218.2,0,0.0,0.0
2025-01-13 04:23:00-05:00,218.04,218.04,218.04,218.04,0,0.0,0.0
2025-01-13 04:26:00-05:00,218.4,218.4,218.4,218.4,0,0.0,0.0
2025-01-13 04:27:00-05:00,218.04,218.04,218.04,218.04,0,0.0,0.0
2025-01-13 04:28:00-05:00,218.05,218.22,218.05,218.22,0,0.0,0.0
2025-01-13 04:31:00-05:00,217.85,217.85,217.84,217.84,0,0.0,0.0
2025-01-13 04:33:00-05:00,218.01,218.01,218.01,218.01,0,0.0,0.0
2025-01-13 04:34:00-05:00,218.01,218.04,218.0,218.0,0,0.0,0.0
2025-01-13 04:35:00-05:00,217.84,217.84,217.84,217.84,0,0.0,0.0
2025-01-13 04:36:00-05:00,218.0,218.43,218.0,218.43,0,0.0,0.0
2025-01-13 04:37:00-05:00,218.33,218.33,218.33,218.33,0,0.0,0.0
2025-01-13 04:41:00-05:00,218.4,218.4,218.4,218.4,0,0.0,0.0
2025-01-13 04:43:00-05:00,218.33,218.33,218.33,218.33,0,0.0,0.0
2025-01-13 04:44:00-05:00,218.0,218.0,217.99,217.99,0,0.0,0.0
2025-01-13 04:46:00-05:00,217.63,217.63,217.63,217.63,0,0.0,0.0
2025-01-13 04:47:00-05:00,217.63,217.63,217.63,217.63,0,0.0,0.0
2025-01-13 04:48:00-05:00,217.63,217.63,217.63,217.63,0,0.0,0.0
2025-01-13 04:50:00-05:00,217.84,217.84,217.84,217.84,0,0.0,0.0
2025-01-13 04:52:00-05:00,217.63,217.84,217.63,217.84,0,0.0,0.0
2025-01-13 04:55:00-05:00,217.63,217.63,217.63,217.63,0,0.0,0.0
2025-01-13 04:56:00-05:00,218.0,218.0,218.0,218.0,0,0.0,0.0
2025-01-13 04:57:00-05:00,217.63,218.0,217.63,217.83,0,0.0,0.0
2025-01-13 05:01:00-05:00,217.7,217.98,217.7,217.98,0,0.0,0.0
2025-01-13 05:04:00-05:00,217.98,217.98,217.98,217.98,0,0.0,0.0
2025-01-13 05:07:00-05:00,217.98,217.98,217.98,217.98,0,0.0,0.0
2025-01-13 05:09:00-05:00,217.83,217.83,217.83,217.83,0,0.0,0.0
2025-01-13 05:11:00-05:00,217.95,217.95,217.83,217.83,0,0.0,0.0
2025-01-13 05:15:00-05:00,217.86,217.86,217.86,217.86,0,0.0,0.0
2025-01-13 05:18:00-05:00,217.86,217.86,217.85,217.85,0,0.0,0.0
2025-01-13 05:19:00-05:00,217.85,217.85,217.7,217.83,0,0.0,0.0
2025-01-13 05:20:00-05:00,217.86,218.21,217.85,218.21,0,0.0,0.0
2025-01-13 05:24:00-05:00,217.81,217.81,217.8,217.8,0,0.0,0.0
2025-01-13 05:29:00-05:00,217.92,217.92,217.92,217.92,0,0.0,0.0
2025-01-13 05:34:00-05:00,217.92,217.92,217.92,217.92,0,0.0,0.0
2025-01-13 05:36:00-05:00,218.17,218.17,218.17,218.17,0,0.0,0.0
2025-01-13 05:37:00-05:00,218.14,218.16,218.14,218.16,0,0.0,0.0
2025-01-13 05:39:00-05:00,218.03,218.03,218.03,218.03,0,0.0,0.0
2025-01-13 05:40:00-05:00,218.03,218.03,217.9,217.9,0,0.0,0.0
2025-01-13 05:42:00-05:00,218.0,218.01,218.0,218.01,0,0.0,0.0
2025-01-13 05:49:00-05:00,218.2,218.22,218.2,218.21,0,0.0,0.0
2025-01-13 05:50:00-05:00,218.21,218.21,218.21,218.21,0,0.0,0.0
2025-01-13 05:52:00-05:00,218.43,218.43,218.43,218.43,0,0.0,0.0
2025-01-13 05:53:00-05:00,218.22,218.43,218.22,218.43,0,0.0,0.0
2025-01-13 05:55:00-05:00,218.22,218.22,218.22,218.22,0,0.0,0.0
2025-01-13 05:57:00-05:00,218.21,218.22,218.21,218.22,0,0.0,0.0
2025-01-13 05:59:00-05:00,218.23,218.23,218.2,218.2,0,0.0,0.0
2025-01-13 06:00:00-05:00,218.22,218.22,218.2,218.22,0,0.0,0.0
2025-01-13 06:01:00-05:00,218.2,218.2,218.19,218.19,0,0.0,0.0
2025-01-13 06:02:00-05:00,218.02,218.02,218.02,218.02,0,0.0,0.0
2025-01-13 06:03:00-05:00,218.02,218.02,218.02,218.02,0,0.0,0.0
2025-01-13 06:05:00-05:00,218.05,218.05,218.05,218.05,0,0.0,0.0
2025-01-13 06:06:00-05:00,218.07,218.07,218.07,218.07,0,0.0,0.0
2025-01-13 06:08:00-05:00,218.07,218.07,218.07,218.07,0,0.0,0.0
2025-01-13 06:10:00-05:00,218.43,218.43,218.43,218.43,0,0.0,0.0
2025-01-13 06:12:00-05:00,218.42,218.42,218.42,218.42,0,0.0,0.0
2025-01-13 06:16:00-05:00,218.07,218.07,218.07,218.07,0,0.0,0.0
2025-01-13 06:17:00-05:00,218.07,218.07,218.07,218.07,0,0.0,0.0
2025-01-13 06:18:00-05:00,218.07,218.07,218.07,218.07,0,0.0,0.0
2025-01-13 06:24:00-05:00,218.22,218.23,218.22,218.23,0,0.0,0.0
2025-01-13 06:25:00-05:00,218.23,218.23,218.23,218.23,0,0.0,0.0
2025-01-13 06:33:00-05:00,218.22,218.22,218.21,218.21,0,0.0,0.0
2025-01-13 06:34:00-05:00,218.21,218.21,218.21,218.21,0,0.0,0.0
2025-01-13 06:37:00-05:00,218.43,218.43,218.43,218.43,0,0.0,0.0
2025-01-13 06:38:00-05:00,218.23,218.23,218.22,218.22,0,0.0,0.0
2025-01-13 06:39:00-05:00,218.23,218.23,218.23,218.23,0,0.0,0.0
2025-01-13 06:42:00-05:00,218.4,218.4,218.23,218.23,0,0.0,0.0
2025-01-13 06:43:00-05:00,218.23,218.23,218.23,218.23,0,0.0,0.0
2025-01-13 06:45:00-05:00,218.4,218.5,218.4,218.5,0,0.0,0.0
2025-01-13 06:47:00-05:00,218.49,218.49,218.22,218.22,0,0.0,0.0
2025-01-13 06:49:00-05:00,218.45,218.45,218.45,218.45,0,0.0,0.0
2025-01-13 06:53:00-05:00,218.45,218.45,218.45,218.45,0,0.0,0.0
2025-01-13 06:59:00-05:00,218.11,218.11,218.11,218.11,0,0.0,0.0
2025-01-13 07:00:00-05:00,218.49,218.49,218.49,218.49,0,0.0,0.0
2025-01-13 07:01:00-05:00,218.42,218.42,218.42,218.42,0,0.0,0.0
2025-01-13 07:04:00-05:00,218.42,218.42,218.42,218.42,0,0.0,0.0
2025-01-13 07:05:00-05:00,218.37,218.38,218.0,218.2,0,0.0,0.0
2025-01-13 07:06:00-05:00,218.3,218.3,218.3,218.3,0,0.0,0.0
2025-01-13 07:07:00-05:00,218.3,218.39,218.3,218.37,0,0.0,0.0
2025-01-13 07:08:00-05:00,218.37,218.37,218.37,218.37,0,0.0,0.0
2025-01-13 07:09:00-05:00,218.37,218.39,218.37,218.38,0,0.0,0.0
2025-01-13 07:12:00-05:00,218.14,218.14,217.96,217.96,0,0.0,0.0
2025-01-13 07:15:00-05:00,218.29,218.3,218.29,218.3,0,0.0,0.0
2025-01-13 07:17:00-05:00,218.04,218.04,218.04,218.04,0,0.0,0.0
2025-01-13 07:18:00-05:00,218.04,218.32,218.04,218.32,0,0.0,0.0
2025-01-13 07:19:00-05:00,218.32,218.32,218.32,218.32,0,0.0,0.0
2025-01-13 07:20:00-05:00,218.37,218.39,218.37,218.39,0,0.0,0.0
2025-01-13 07:21:00-05:00,218.04,218.4,218.04,218.4,0,0.0,0.0
2025-01-13 07:23:00-05:00,218.21,218.21,218.21,218.21,0,0.0,0.0
2025-01-13 07:24:00-05:00,218.21,218.39,218.21,218.39,0,0.0,0.0
2025-01-13 07:25:00-05:00,218.21,218.21,218.21,218.21,0,0.0,0.0
2025-01-13 07:27:00-05:00,218.21,218.21,218.21,218.21,0,0.0,0.0
2025-01-13 07:29:00-05:00,218.4,218.4,218.4,218.4,0,0.0,0.0
2025-01-13 07:31:00-05:00,218.21,218.21,218.06,218.21,0,0.0,0.0
2025-01-13 07:32:00-05:00,218.43,218.5,218.43,218.48,0,0.0,0.0
2025-01-13 07:34:00-05:00,218.48,218.55,218.4,218.55,0,0.0,0.0
2025-01-13 07:35:00-05:00,218.4,218.4,218.4,218.4,0,0.0,0.0
2025-01-13 07:36:00-05:00,218.21,218.4,218.21,218.4,0,0.0,0.0
2025-01-13 07:37:00-05:00,218.06,218.21,218.06,218.21,0,0.0,0.0
2025-01-13 07:38:00-05:00,218.54,218.57,218.54,218.56,0,0.0,0.0
2025-01-13 07:39:00-05:00,218.56,218.56,218.4,218.4,0,0.0,0.0
2025-01-13 07:40:00-05:00,218.4,218.4,218.4,218.4,0,0.0,0.0
2025-01-13 07:42:00-05:00,218.4,218.71,218.4,218.57,0,0.0,0.0
2025-01-13 07:43:00-05:00,218.57,218.57,218.55,218.55,0,0.0,0.0
2025-01-13 07:44:00-05:00,218.55,218.57,218.55,218.55,0,0.0,0.0
2025-01-13 07:45:00-05:00,218.64,218.73,218.64,218.66,0,0.0,0.0
2025-01-13 07:46:00-05:00,218.65,218.66,218.65,218.66,0,0.0,0.0
2025-01-13 07:47:00-05:00,218.65,218.66,218.65,218.66,0,0.0,0.0
2025-01-13 07:48:00-05:00,218.74,218.74,218.71,218.73,0,0.0,0.0
2025-01-13 07:49:00-05:00,218.73,218.74,218.73,218.74,0,0.0,0.0
2025-01-13 07:52:00-05:00,218.74,218.99,218.74,218.99,0,0.0,0.0
