Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-13 04:00:00-05:00,248.62,248.62,248.57,248.57,0,0.0,0.0
2025-01-13 04:01:00-05:00,248.43,248.65,248.43,248.65,0,0.0,0.0
2025-01-13 04:02:00-05:00,248.46,248.46,248.46,248.46,0,0.0,0.0
2025-01-13 04:04:00-05:00,248.05,248.05,248.05,248.05,0,0.0,0.0
2025-01-13 04:05:00-05:00,248.0,248.0,248.0,248.0,0,0.0,0.0
2025-01-13 04:09:00-05:00,248.0,248.0,248.0,248.0,0,0.0,0.0
2025-01-13 04:14:00-05:00,247.49,247.73,247.49,247.69,0,0.0,0.0
2025-01-13 04:16:00-05:00,247.69,247.69,247.69,247.69,0,0.0,0.0
2025-01-13 04:24:00-05:00,247.69,247.69,247.69,247.69,0,0.0,0.0
2025-01-13 04:25:00-05:00,247.12,247.12,247.12,247.12,0,0.0,0.0
2025-01-13 04:35:00-05:00,247.0,247.0,247.0,247.0,0,0.0,0.0
2025-01-13 04:36:00-05:00,247.04,247.04,247.04,247.04,0,0.0,0.0
2025-01-13 04:37:00-05:00,247.37,247.37,247.37,247.37,0,0.0,0.0
2025-01-13 04:39:00-05:00,247.37,247.37,247.37,247.37,0,0.0,0.0
2025-01-13 04:41:00-05:00,247.32,247.58,247.32,247.44,0,0.0,0.0
2025-01-13 04:42:00-05:00,247.25,247.25,247.25,247.25,0,0.0,0.0
2025-01-13 04:54:00-05:00,247.25,247.25,247.25,247.25,0,0.0,0.0
2025-01-13 04:56:00-05:00,247.22,247.22,247.22,247.22,0,0.0,0.0
2025-01-13 05:09:00-05:00,247.22,247.22,247.22,247.22,0,0.0,0.0
2025-01-13 05:10:00-05:00,247.24,247.24,247.24,247.24,0,0.0,0.0
2025-01-13 05:24:00-05:00,247.24,247.24,247.24,247.24,0,0.0,0.0
2025-01-13 05:25:00-05:00,247.07,247.07,247.06,247.06,0,0.0,0.0
2025-01-13 05:32:00-05:00,247.34,247.34,247.34,247.34,0,0.0,0.0
2025-01-13 05:38:00-05:00,247.42,247.6,247.42,247.6,0,0.0,0.0
2025-01-13 05:39:00-05:00,247.6,247.6,247.6,247.6,0,0.0,0.0
2025-01-13 05:42:00-05:00,247.6,247.6,247.6,247.6,0,0.0,0.0
